1	2	4	8	16	32	64
1	2.059366039	4.142382041	8.51393784	19.90909091	22.08199446	24.33333333
1	2.026784006	4.105008234	8.63582637	21.05116741	22.3384291	25.07455621
1	1.829279164	3.442396944	6.85690235	13.54608299	24.62592417	48.36275364
1	1.96565	3.568878156	7.129554585	14.22840738	25.62135922	25.89397897
1	1.963244788	3.940824354	7.672207566	14.01515931	13.93366825	13.90456297
