1000000		1	1	1	1	1
2000000		2.790697674	4.21286031	12.6006192	7.578947368	26.38943249
4000000		4.651162791	9.40872136	21.64086687	17.21052632	35.21526419
8000000		8.720930233	18.9135255	42.29102167	32.84210526	231.8493151
16000000	21.39534884	65.80192166	145.7275542	114.3157895	156.5068493
32000000	48.13953488	252.3946785	496.2229102	338.2631579	413.6448141
64000000	80.93023256	340.9608278	1663.498452	1007.368421	1011.286693
128000000	150.9302326	617.4648928	2474.303406	1660.263158	2325.08317
256000000	756.5116279	945.1884701	3171.888545	2993.842105	4528.586106
