1.765765766	1.17699115	1.136966127	1.413186813	1.358010895	1.588235294
1.374832664	1.625204583	1.415885215	1.472328814	1.552185472	1.157570151
1.511168911	1.486344828	1.562104415	1.361319101	1.447769481	1.504660453
1.480472765	1.548192771	1.300679139	2.365489985	1.306167377	2.48440367
1.88291498	1.919057904	1.766563565	1.910907381	1.663492389	1.945172564
